SMILES1,SMILES2,cocrystallization
C(C)N(CC)CC(Nc1c(C)cccc1C)=O,O=c1[nH]c(=O)[nH]c(O)c1,1
c1c(-c2cc(Oc3c4nc(N)sc4ccc3)ncn2)ccc(C(F)(F)F)c1,O=C(O)C=CC=CC,1
c1(F)ccc(C(=O)O)cc1,O=C(CCSCCC(O)=O)O,0
c1c(Cl)ccc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)c1,C(O)(c1cc(O)cc(O)c1)=O,1
n1ccncc1C(N)=O,c1(C(O)=O)ccccc1,0
Cc1ccc2cc(C)ccc2c1,c12c(cc(C)c(C)c1)cccc2,0
n1ccc(C=Cc2ccncc2)cc1,C(#N)c1cccc(O)c1,1
n1cc(C(=O)N)ncc1,C1(C(=O)O)CCC(C(O)=O)(C)C1(C)C,0
C1C(=O)N2CCc3ccccc3C2CN1C(=O)C1CCCCC1,C(CCCCCCCCCCC(O)=O)(O)=O,0
C(CCCCCC(=O)O)C,c1c(C(=O)N)ccc(F)c1,0
[N+]([O-])(c1cc(C(=O)O)cc([N+]([O-])=O)c1)=O,OC(=O)c1cc(N)cc(N)c1,1
O=C(C(O)C(O)C(O)=O)O,C1CCC2(c3cccc(OC)c3)CCN(C)C1C2=O,1
c1c(C)c(C(O)=O)ccc1,c1cnccc1-c1ccncc1,0
C(C=CCC1C(Cl)CC(O)C1C=CCC(O)C1(CC)CCC1)CCC(=O)O,OC(=O)C(N)CCCCN,1
c1c(O)c(C(=O)O)ccc1,O=C(O)C=Cc1[nH]cnc1,1
c1ccc2c(sc3c2cccc3)c1,c1cc2c(oc3ccccc32)cc1,0
C(C(=O)O)CCCCCC(=O)O,N(c1ncccc1)C(c1ccncc1)=O,1
c1ccnc(Cl)n1,C(=O)(O)Cc1c(Nc2c(Cl)cccc2Cl)cccc1,0
c1c(C)ccc(-c2nc(N)nc(N)n2)c1,c1(C(=O)O)ccccc1,1
c1c(N=Nc2ccncc2)ccnc1,c1(O)cc(O)ccc1,1
O=[N+](c1ccc(O)c([N+](=O)[O-])c1)[O-],[N+](=O)(c1cc([N+](=O)[O-])ccc1)[O-],0
c1ncc(C(N)=O)nc1,OC(=O)C(Cc1nc[nH]c1)N,0
c1c(Cl)ccc(C(=O)n2c(C)c(CC(O)=O)c3cc(OC)ccc32)c1,C(O)(=O)C=Cc1cc(OC)c(O)cc1,0
C(c1ccncc1)CCc1ccncc1,c1cc(N)ccc1S(Nc1noc(C)c1)(=O)=O,1
c1cc(C)ccc1S(=O)(O)=O,n1(C)c(C)[n+](O)cc1,1
C(O)(=O)C(O)C(C(O)=O)O,c1[nH]c(CC)nc1,1
C(C(CO)(N)C)O,C1C(=O)C2(C)CCC1C2(C)C,0
O=C(C=CC(=O)O)O,c1(-c2cnccc2)nnc(-c2cnccc2)o1,1
S(CCC(=O)O)CCC(O)=O,c1(OC)cccc(C(=O)O)c1,0
c1c(NC(Nc2c3c(ccc2)nccc3)=O)cccc1,Cc1ccc(S(=O)(=O)O)cc1,1
c1cc(O)ccc1[N+]([O-])=O,c1nc2c3ncccc3ccc2cc1,1
C(=O)c1cc(O)ccc1,c1c(O)ccc([N+]([O-])=O)c1,0
C1(=O)c2ccccc2C(=O)C=C1,c1(O)ccc(O)cc1,1
c1cc2ccc3ccccc3c2cc1,N#CC(C#N)=c1c(F)cc(=C(C#N)C#N)c(F)c1,1
C(NN)(c1ccncc1)=O,c1cc(C(C)C(=O)O)ccc1CC(C)C,0
COc1cc2c(cc1OC)CC2CN(C)CCCN1CCc2c(cc(OC)c(OC)c2)CC1=O,c1(C(N)=O)cnccc1,0
c1c(C(N)=O)ccnc1,C1C2C3C(c4c(cc(O)cc4)CC3)CCC2(C)C(O)C1,1
c1cc2cccc3ccc4cccc1c4c23,c1c(Cl)c(Cl)cc2c1no[n+]2[O-],1
C(=O)(N)c1cnccc1,c1cc(C(O)=O)ccc1OC,0
C(=CC(O)=O)C(=O)O,c1c(C(F)(F)F)cccc1Nc1c(C(=O)O)cccn1,1
O=C(C=CC(=O)O)O,NCCCCC(C(=O)O)N,1
c1ccncc1C(=O)N,c1ccc2c(c1)cc[nH]2,0
c1(O)cc(O)ccc1,c1(C=Cc2ccncc2)ccncc1,1
C(O)(CCCCCCC)=O,c1cc(F)cc(C(N)=O)c1,0
C(CCC(=O)O)C(=O)O,c1(NC(=O)c2ccc(C(=O)Nc3nc(C)ccc3)cc2)cccc(C)n1,1
NC(Cc1c[nH]cn1)C(=O)O,c1(C(C)C(O)=O)ccc(-c2ccccc2)c(F)c1,0
n1ccccc1CN,c1([N+]([O-])=O)c(O)c([N+]([O-])=O)cc([N+](=O)[O-])c1,1
C1(=O)NC(=O)c2ccccc21,c1c(Cl)c(Cl)c(-c2c(N)nc(N)nn2)cc1,1
c1cnc(N)cc1C,c1c(Cl)cc(C(=O)O)c(O)c1,1
N(Cc1ccco1)c1cc(Cl)c(S(=O)(N)=O)cc1C(O)=O,OC(c1ccccc1O)=O,0
O=C1OC(C(O)CO)C(O)=C1O,[N+](c1cccc(C(O)=O)c1)([O-])=O,0
c1cc(C#N)ccc1C(O)=O,c1(C(O)=O)cc(N)cc(N)c1,0
[N+](c1ccc(C(=O)O)cc1)([O-])=O,c1cc(N)nc(C)c1,1
NC(=O)Cc1c[nH]c2ccccc21,Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+]([O-])=O,1
O=C(O)CCCCCCC,c1cc(O)ccc1C(=O)O,0
[O-][N+](c1cc(C(=O)N)ccc1)=O,c1(CO)cnc(C)c(O)c1CO,0
n1(C)c(=O)c2c(n(C)c1=O)ncn2C,c1c(C(=O)O)cc(C(O)=O)cc1C(=O)O,1
C(c1cccc([N+](=O)[O-])c1)(O)=O,c1cc(C(O)=O)ccc1[N+]([O-])=O,0
c1([N+](=O)[O-])cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,c12ccccc1cccc2,1
c1(OC)ccc2cc(C(C)C(O)=O)ccc2c1,c1(O)cc(C(=O)O)cc(O)c1O,0
O=[N+]([O-])c1cc([N+]([O-])=O)ccc1,[N+](c1ccc([N+](=O)[O-])cc1)(=O)[O-],0
C(O)(CCCCCCCCC=C)=O,n1ccncc1C(N)=O,0
C(C#N)(C(=O)N(CC)CC)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,O=C(N)C,1
c1ccc(C(=O)O)cc1,ClCC(=O)O,0
CC1CN(CC=C)C(C)CN1,C(=O)(C1CCC(C(O)=O)(C)C1(C)C)O,1
n1ccc(-c2ccncc2)cc1,c1cc(C)ccc1C(=O)N,0
NC(N)=O,c1(N)c(C(O)=O)cccc1,0
OC(C(=CC(=O)O)CC(O)=O)=O,c1cc(N)c(C(=O)N)cc1,0
OC(c1c(C)cccc1)=O,c1c(C)c(C)cc2n(CC(C(C(O)CO)O)O)c3nc(=O)[nH]c(=O)c-3nc12,0
O=[N+](c1c(C(N)=O)cccc1)[O-],c1(O)ccc(O)cc1,0
Oc1cc(O)cc(O)c1,c1c(O)cccc1C#N,0
C(C(O)=O)CC(O)=O,NC(c1ccc(Br)cc1)=O,1
O=C(CCCCC(O)=O)O,c1(C)c(CC(O)=O)c2c(ccc(OC)c2)n1C(=O)c1ccc(Cl)cc1,0
c1ccc(O)cc1N,NC(=O)N,0
C(c1ccc(O)cc1)CN,c1(=O)c(O)c(O)c1=O,1
C(O)(C=C(CC(=O)O)C(O)=O)=O,c1c(C(N)=O)ccc(O)c1,0
CC(=C1C(=O)OC(C)=CC1=O)NCCNCCNC(C)=C1C(=O)C=C(C)OC1=O,c1ccc(C(O)=O)c(C(=O)O)c1,1
C(C(N)(C)CO)O,CC(CO)(C)CO,0
C(CC(O)=O)CCCCC,OC(=O)c1c(O)cccc1,0
c1c(C)n(C)n(-c2ccccc2)c1=O,C(N)(N)=O,0
O=C(N)c1c(N)cccc1,O=C(O)CCCCCCC,0
c1c([N+]([O-])=O)cc([N+]([O-])=O)c(O)c1[N+]([O-])=O,N[N+](CCl)(C)C,1
[nH]1c(N)nc(C)cc1=O,c1ccc(C(=O)O)c(C(=O)O)c1,1
CC1(C)C(C(=O)O)N2C(C(NC(C(c3ccc(O)cc3)N)=O)C2=O)S1,c1c(OC(=O)C)c(C(=O)O)ccc1,0
OC(=O)C(CCC)N,C(N)(C(=O)O)C(C)C,1
C1(CC=C)C(CCO)c2ccccc2N1,c1([N+]([O-])=O)cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1,1
O=C(CCCCCCC(=O)O)O,C(=O)(O)CCCCCCCC(O)=O,0
c1(Cc2c(O)c(C(O)=O)cc3c2cccc3)c2c(cc(C(O)=O)c1O)cccc2,c1ccccc1-c1ccncc1,1
[nH]1c2c(cccc2)nc1,OC(C(=O)CCC(O)=O)=O,1
O=C(CCCCCCC(O)=O)O,c12cc(N3CCN(C)CC3)c(F)cc1c(=O)c(C(O)=O)cn2CC,1
C(CCCC(O)=O)C(=O)O,CCc1nc(N)[nH]c(=O)c1,1
c1(OC)cc(C=CC(O)=O)cc(OC)c1O,C(Oc1ccccc1C(N)=O)C,1
c1(O)ccc(O)cc1,c1(N)ccc([N+](=O)[O-])cc1,0
C(CC(O)=O)CCC(=O)O,c1cccnc1Cn1c(-c2nccn2Cc2ncccc2)ncc1,1
c1cc([N+](=O)[O-])ccc1C(O)=O,c1cc(C(=O)N)ccn1,1
C(CCC(N)C(=O)O)NC(=N)N,C(C(C(O)=O)N)C(=O)O,1
C(=O)(O)CNC(c1ccccc1)=O,c1cc(OC)c(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cc1Cl,1
[N+](=O)(c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1)[O-],Cn1c(C)[n+](C)cc1,1
c1([N+]([O-])=O)ccc(F)c(C(=O)O)c1,c12n(C)c(=O)n(C)c(=O)c1n(C)cn2,1
C(O)(CO)C(O)C(O)C(CO)O,C(=O)(O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc21,0
O=C(O)C(O)C(C(=O)O)O,c1(C)cnc[nH]1,1
c1(O)ccc(O)cc1,c1cc(OC)cc(C(N)=O)c1,0
c1(C=C(C#N)c2ccc(N)cc2)ccc(OCCCC)cc1,c1([N+]([O-])=O)c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1,1
C(CCCC(O)=O)CCC,c1(C(=O)O)ccc([N+]([O-])=O)cc1,0
Ic1c(F)c(F)c(I)c(F)c1F,c1cnccn1,1
C(CC(=O)N)#N,c1(C(C)=O)ccc(N)cc1,0
c1c(O)c([N+](=O)[O-])cc([N+]([O-])=O)c1,c1c([N+](=O)[O-])cc([N+]([O-])=O)cc1,0
C(C(O)=O)=CC(O)=O,O=C(c1ccc(F)cc1)CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
c1(C)nc(C)c(C)nc1C,c1c([N+](=O)[O-])ccc(O)c1,1
c1(O)c(C=Nc2cnccc2)cccc1OC,O=C(O)C=CC(=O)O,1
c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,[N+](c1cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c1)([O-])=O,0
c1cc(-n2n(C)c(C)c(N(C)C)c2=O)ccc1,c1ccccc1-n1n(C)c(C)cc1=O,0
c1cc(C(=O)O)ccc1Br,c1ccccc1C(=O)O,0
c1(C)cc2nc(N=C(N)N)[nH]c2cc1C,C1(=O)NC(=O)c2ccccc21,1
n1(C)c(=O)n(C)c2c([nH]cn2)c1=O,c1(F)cc(F)c(C(O)=O)cc1F,1
c1c(Cl)c(S(=O)(=O)N)cc(C(O)=O)c1NCc1occc1,n1c2n(C)c(=O)n(C)c(=O)c2n(C)c1,1
C(c1c(O)ncc(F)n1)(N)=O,O=S1(=O)c2c(cccc2)C(=O)N1,1
c1ccc2ccc3ccccc3c2c1,[N+]([O-])(=O)c1c(C)c([N+](=O)[O-])ccc1,0
C(CCC(O)=O)CC(=O)O,c1ccc2c(c1)Nc1ccccc1C(C(=O)N)=C2,0
c1c2c(ccc1)-c1c3c-2cccc3ccc1,c1cc2ccccc2cc1,0
OC(=O)c1c(C)nc(-c2ccc(OCC(C)C)c(C#N)c2)s1,c1(C(=O)N)ccncc1,1
c1(O)ccccc1O,c1c2c(ccc1)cccc2,0
C(c1c(Nc2cccc(C(F)(F)F)c2)cccc1)(O)=O,O=c1n(C)c(=O)c2c(nc[nH]2)n1C,1
c1ccc(C#N)cn1,c1(Cl)c(O)c(Cl)c(Cl)c(Cl)c1Cl,1
CCc1cc(C(N)=S)ccn1,C(c1c(O)cccc1)(O)=O,1
C(N)(C(O)=O)CCCCN,O=C(C(O)C(CO)(C)C)NCCC(O)=O,1
O=C(N)c1cccnc1,OC(c1cc(OC)c(O)c(OC)c1)=O,1
O=C(O)CCC(O)=O,c12ccccc1N(C(=O)N)c1ccccc1C=C2,1
C(=O)(C=CC(=O)O)O,c1(C(O)=O)c(N)cccc1,0
c1c(C(=O)O)cccc1,c12sccc1S(=O)(=O)N(C)C(C(Nc1ncccc1)=O)=C2O,1
[O-][N+](=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Nc1ccccc1C,1
C(CCC(O)=O)CCC(=O)O,C(CC(O)=O)CCC(=O)O,0
Oc1ccc([N+]([O-])=O)cc1,c1cc2ccc3ccccc3c2cc1,0
n1c(NS(=O)(c2ccc(N)cc2)=O)nc(C)cc1C,OC(CC(O)C(O)=O)=O,0
c1(C(=O)O)ccc(O)cc1,Nc1ncc(Cl)cc1,1
c1([N+]([O-])=O)cc([N+](=O)[O-])cc([N+]([O-])=O)c1,c1c([N+](=O)[O-])ccc(N)c1,0
c1(-c2ccncc2)ccncc1,OC(CSC1=C(C)C(=O)c2ccccc2C1=O)=O,1
Nc1ncc(Br)nc1,O=C(CCCCCCC(=O)O)O,0
n1ccc(C(=O)O)cc1,c1cnc(C(=O)N)cn1,0
c1ccc2c(c3ccccc3cc2)c1,c1cccc(Cl)c1Cl,0
c1c(C(=O)N)c(O)ccc1,OC(c1cc([N+]([O-])=O)cc([N+](=O)[O-])c1)=O,1
c1cc(C(=O)O)ccc1F,O=C(N)N,0
O=C(Cc1c(Nc2c(Cl)cccc2Cl)cccc1)O,c1(C)c(Cl)c(C)n[nH]1,0
c1cnccc1C=Cc1ccncc1,c1(O)cc(O)c(C(C)=O)c(O)c1,1
c12ccccc1[nH]cn2,C(CCCCCCCCC(=O)O)(O)=O,1
C(N)(=N)N,c1cc([N+]([O-])=O)ccc1C(O)=O,1
C(C(C(C(C)C)O)C)(C(c1ccccc1)OC)C=C,c1cc(O)ccc1,1
O=C(c1ccc(O)cc1)O,c1(C)ccnc(N)c1,1
c1(C(c2ccccc2)c2ccccc2)ccccc1,c12ccccc1ccc1ccccc21,0
Oc1c(C(CCCC)=O)c(O)cc(O)c1,c1nccc(C=Cc2ccncc2)c1,1
c1ccc(C(O)=O)cc1N,c1c2nc(N)sc2ccc1,1
C1(=O)C(O)=C(O)C(C(CO)O)O1,n1cccc(C(=O)O)c1,1
O=C(N)c1ccccc1N,c1ccccc1C(=O)N,0
n1ccc(CCc2ccncc2)cc1,c1(O)ccc(O)cc1,1
C1c2c(cccc2)-c2c1cccc2,O=[N+]([O-])c1cc([N+](=O)[O-])ccc1O,0
O=c1n(C)c2nc[nH]c2c(=O)n1C,O=C(O)C(C)O,0
c1(-c2ccccc2)ccccc1,O=[N+]([O-])c1cc(O)ccc1,0
[O-][N+](=O)c1cccc(C(O)=O)c1,Oc1ccc(O)cc1,0
c1cccc(O)c1[N+]([O-])=O,c1c2c(cc3c(c2)cccc3)ccc1,0
c1c(C#CI)cc([N+](=O)[O-])cc1[N+]([O-])=O,n1c(C)c(C)nc(C)c1C,1
c1(C)cc(C)c(C)cc1C,c12c3cccc1cccc2CC3,0
OC(=O)CC1NC(=O)C(CC(O)=O)NC1=O,c1cnccc1C=Cc1ccncc1,1
c1cccc(C(N)C(=O)NC2C3SC(C)(C)C(C(O)=O)N3C2=O)c1,OC(=O)C(c1cccc(C(c2ccccc2)=O)c1)C,0
c12ccc3c(cccc3)c1cccc2,c1([N+](=O)[O-])ccc(O)cc1,0
c12cccc3c1c(ccc3)CC2,c12cccc3cccc(c13)-c1ccccc1-2,0
c1(N)nc(N)nc(N)n1,Oc1ccc(NC(C)=O)cc1,0
c1(C)cc(C)nc(NS(=O)(c2ccc(N)cc2)=O)n1,c1c(CCc2ccncc2)ccnc1,1
O=C(O)c1ccccc1,c1(C=CC(=O)O)ccccc1,0
OC1CC2=CCC3C4C(C)(C(C(C)CCCC(C)C)CC4)CCC3C2(C)CC1,c1ccccc1O,1
c1(S(=O)(=O)N=c2[nH]nc(C)s2)ccc(N)cc1,c1c(N)ccc(C(=O)N)c1,1
C(C(=O)O)(=O)O,O=C(N1CC(=O)N2C(C1)c1c(cccc1)CC2)C1CCCCC1,1
c1(C(O)=O)cc([N+](=O)[O-])cc([N+]([O-])=O)c1,n1[nH]cc(Br)c1,1
n1ccncc1,C(C(O)=O)CCC(=O)O,1
O=C(CCSCCC(=O)O)O,NC(c1ccccc1O)=O,0
c1ccc(O)c(C(=O)O)c1,c1cccc(-n2n(C)c(C)c(N)c2=O)c1,1
C(C(=O)O)C(O)C(=O)O,O=C(c1cccc(OC)c1)O,0
c1cc2c(cc1)ccc(OCC(=O)O)c2,Cn1c(=O)n(C)c2c(n(C)cn2)c1=O,1
c1(C(O)=O)c(F)c(F)c(F)c(F)c1F,c1cc(C(=O)N)ccn1,1
[N+](=O)(c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)[O-],O=C(N)c1ccccc1,1
O(c1ccc2c(c1OC)CN1CCc3c(cc4c(c3)OCO4)C1C2)C,O=C(C=CC(O)=O)O,1
c1cc(O)ccc1O,c1c(C(=O)O)cccc1N,0
c1c(-c2ccncc2)c2c(cc1)cccc2-c1ccncc1,OC(c1ccc(C(=O)O)cc1)=O,1
C(O)(C=CC(O)=O)=O,[O-][n+]1c(-c2[n+]([O-])cccc2)cccc1,1
OC(c1[nH]c2c(c1)cccc2)=O,n1c(N)sc2ccccc12,1
O(c1c(O)ccc(C(O)=O)c1)C,NC(=O)c1cnccn1,1
C1N(C(O)=O)CCN(C(O)=O)C1,C1NCCNC1,1
c1cc2c(cc1)C(O)(C#CC1(O)c3c(cccc3)-c3c1cccc3)c1c-2cccc1,c1ccc2c(c1)-c1ccccc1C2=O,1
c1(C(=O)O)c(F)c(F)cc(F)c1F,c12[nH]cnc1n(C)c(=O)n(C)c2=O,1
c1cccc2c3c(cccc3)ccc12,O=[N+](c1cc([N+](=O)[O-])c(O)cc1)[O-],0
Brc1ccc(O)cc1,C1=C2C=CC3C(C2(C)C=CC1=O)CCC1(C)C(=O)CCC13,1
c1(O)ccccc1,C1N2CCN(C1)CC2,1
O=C(O)C(c1cc(C(c2ccccc2)=O)ccc1)C,C1(C(O)=O)C(C)(C)SC2C(NC(C(c3ccc(O)cc3)N)=O)C(=O)N12,0
C(=O)(O)c1c(Cl)cc([N+]([O-])=O)cc1,c1cccc(C(N)=O)c1OCC,1
c1c(C)nc2n(CC)cc(C(=O)O)c(=O)c2c1,C(O)(C(C(C(O)=O)O)O)=O,0
c1(N)ccc(N)cc1,c1cccc([N+](=O)[O-])c1O,0
C(O)(C(O)C(O)C(O)=O)=O,c1ccccc1C(C(=O)N1CCCC1)(c1ccccc1)C(CN1CCOCC1)C,1
OCCN1CCCC1,C(=O)(c1ccccc1)O,1
C(Cc1ccncc1)c1ccncc1,s1c(N)nc(-c2nc(N)sc2)c1,1
C(C(O)=O)CCC(O)=O,C1(=O)NCCN1,1
c1(S(=O)(=O)N)sc(NC(=O)C)nn1,c1c(O)cc(C(O)=O)c(O)c1,0
OC(=O)C(O)=O,n1c2ccccc2sc1,1
[N+](c1ccc(C(O)=O)cc1)([O-])=O,C1N(c2ccccc2OC)CCNC1,1
c1(Br)ccc(C(O)=O)cc1,c1c(-c2ccncc2)ccnc1,1
c1cc(O)cc(C=O)c1,[N+]([O-])(=O)c1c(C)c([N+](=O)[O-])cc([N+](=O)[O-])c1,0
c1(C(=O)O)cc(C(O)=O)cc(Oc2c(C(O)=O)c(C(=O)O)ccc2)c1,c1cnccc1-c1ccncc1,1
c1cc(O)ccc1O,c1(OC)cc(C(=O)O)ccc1,0
OC(=O)C(O)=O,C(=O)(O)c1cccc(OC)c1,0
c1c(C#N)ccc(O)c1,c1c(O)cccn1,0
C(O)(=O)c1cccc(O)c1,c1ccc(C(c2ccccc2)=NNC(=O)c2ccncc2)cc1,1
c1([N+]([O-])=O)ccc(O)cc1,COc1cc[n+]([O-])cc1,1
c1(O)c(C(O)=O)cccc1,OC(c1c(OC)cccc1)=O,0
O=[N+](c1cc([N+]([O-])=O)c(O)c([N+](=O)[O-])c1)[O-],c1c([N+]([O-])=O)c(C)c([N+](=O)[O-])cc1[N+]([O-])=O,0
O=C1C=CC(=O)N1,C(=O)(c1c(O)cc(O)cc1)O,1
c1ccc2c(c1)N(C(=O)N)c1c(cccc1)C=C2,C(N)(=O)C(C)O,0
C(C(=O)O)(CC(C)C)NC(C(CC(C)C)N)=O,c1c(C(N)=O)cccc1N,1
Cc1c(C)cc(C)c(C)c1,C(CC#N)C#N,0
O=S(Nc1nc(C)cc(C)n1)(c1ccc(N)cc1)=O,NC(=O)c1ccccc1,1
O=C(O)COc1cccc(OCC(O)=O)c1,c1(-c2ccncc2)ccncc1,1
C(c1cnccc1)#N,c1cc(F)ccc1S(=O)(=O)CC(C)(O)C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O,0
c12ccccc1cccc2,C1C2C3C(c4ccc(O)cc4CC3)CCC2(C)C(O)C1,0
c1(C=CC(=O)O)ccc(O)cc1,c1cc(F)cc(F)c1-c1ccc(O)c(C(=O)O)c1,0
c1c([N+]([O-])=O)cc([N+](=O)[O-])cc1C(O)=O,O=C(O)c1cccc(N)c1,1
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,n1[nH]cc(Br)c1,0
NC(c1c(O)cccc1)=O,c1c([N+]([O-])=O)cc(C(O)=O)cc1[N+](=O)[O-],1
C(C(N)CCC(N)=O)(O)=O,c1c(OC)cc2c(CC(O)=O)c(C)n(C(=O)c3ccc(Cl)cc3)c2c1,0
c1(C(=O)O)nccnc1,c1(C(=O)N)ccccn1,0
c1(C)cc(C(=O)O)ccc1,c1ccccc1C(=O)N,0
O=c1c(C(=O)O)cn(CC)c2c1ccc(C)n2,OC(CC(=O)O)C(O)=O,0
C(C(C(=O)O)N)C(=O)O,c1ccc2c(c1)nc[nH]2,1
c12c(cccc1)Cc1c-2cccc1,c1cc2c3c(ccc2)CCc3c1,0
n1ccc(C=Cc2ccncc2)cc1,c1(F)cc(F)c(F)c(Br)c1F,1
c1c(O)cccc1O,Cc1nc(C)c(C)nc1C,1
c1(-c2ccccc2)ccncc1,c1cc(C#CI)cc([N+](=O)[O-])c1,1
c1cc(O)c(OC)cc1C=CC(O)=O,c1c(C(=O)N)cccc1,0
N(C(=O)c1ccccc1)CC(=O)O,c1cc(OC)cc2c(CC(O)=O)c(C)n(C(c3ccc(Cl)cc3)=O)c12,0
c1cc(N)cc(O)c1C(O)=O,NC(c1cc(CC)ncc1)=S,0
c1cc(C(=O)N)ccc1,O=S(=O)(c1cc(C(=O)O)c(NCc2ccco2)cc1Cl)N,0
C(#N)c1c(Cl)cc(C(=O)O)cc1Cl,c1cc2ccccc2cc1,1
c12cc3ccccc3cc1cccc2,c1c([N+]([O-])=O)c(C)ccc1[N+](=O)[O-],0
N12C(c3ccccc3CC1)CN(C(=O)C1CCCCC1)CC2=O,OC(c1cc(C(O)=O)ccc1)=O,0
c1(O)cc(O)cc(O)c1,C(c1cc(C(=O)O)cc(C(=O)O)c1)(O)=O,1
C1(=O)N(c2ccc(F)cc2)C(c2ccc(O)cc2)C1CCC(c1ccc(F)cc1)O,c1cnc[nH]1,1
C(CC(O)=O)CC(=O)O,c1cccc2c1nc1c(cccc1)n2,1
ClCC(O)=O,O=C(O)c1ccccc1,0
C1CN(CC(=O)N)C(=O)C1,OCC(O)C(C(O)C(O)CO)O,0
c1c(O)cc(O)cc1O,N12CN3CN(C1)CN(C2)C3,1
c12[nH]cc(CCN)c1cccc2,c1ccccc1C=CC(=O)O,1
c1ccccc1C(=N)N,c1cc(N)ccc1C(O)=O,1
O=C(c1ccccc1)N,c1ccc(N)c(N)c1,0
n1ccc(N)[nH]1,[N+](c1cc([N+]([O-])=O)c(O)c([N+]([O-])=O)c1)([O-])=O,1
C12CCC3=CC(=O)CCC3(C)C1CCC1(C)C(C(C)=O)CCC21,c1(F)c2c(F)c(F)c(F)c(F)c2c(F)c(F)c1F,0
C(=O)(C=CC(O)=O)O,CC(N)C(=O)O,1
c1cc(NC(C)=O)ccc1O,O=C(CC(=O)O)O,0
OCC(CO)(CO)N,O=C(CCC(O)=O)O,1
n1cccc(C(=O)N)c1,C(=CC(O)=O)C(O)=O,1
c1cc(C(=O)N)ccc1O,c1(CO)c(CO)c(O)c(C)nc1,0
c1nc(C)c(O)c(CO)c1CO,c1c(C(=O)N)cc(OC)cc1,0
c1c(C(N)=O)nccn1,O=C(O)CCCCCC(=O)O,1
C1(=O)NC(=O)CC1,c1c(C)ccnc1,1
c1(O)ccc(NC(=O)C)cc1,c1c2c(ccc1)CC(=O)OC2,0
c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,CC1(C)C2(C)CCC1CC2=O,0
c1(C(N)=O)nccnc1,OC(C(O)C(C(O)C(=O)O)O)C(=O)O,0
c1c[n+]([O-])ccc1[N+](=O)[O-],c1(N)cccc(O)c1,1
c12c(cccc1)C(=O)NC2=O,n1c2c(cccc2)[nH]c1NC(N)=N,1
NC(c1ccc(OC)cc1)=O,NC(N)=O,0
n1(-c2ccccc2)n(C)c(C)c(N(C)C)c1=O,CC(Nc1ccc(OCC)cc1)=O,0
C(O)=O,c12c(=O)n(C)c(=O)n(C)c1ncn2C,0
c1cc(O)c([N+]([O-])=O)cc1,c1cccc2c1cccc2,0
C(O)(CC(=O)O)C(O)=O,c1cc(C(=O)O)c([N+]([O-])=O)cc1,0
C(CCCC(O)=O)C(O)=O,OC(=O)CCCC(=O)O,0
c1c(-c2ccc(C)cc2)n(-c2ccc(S(=O)(N)=O)cc2)nc1C(F)(F)F,c1cnccc1C=Cc1ccncc1,1
OC(c1c(O)cccc1O)=O,[nH]1c2c(nc1)ncnc2N,1
C(C)(C(N)C(=O)O)C,OC(C1C(C)(C)SC2N1C(=O)C2N)=O,0
s1cc[nH]c1=N,OC(=O)CC(O)=O,1
N1C(=O)CC(=O)NC1=O,c1(N)nc(N)nc(N)n1,1
C(N)(c1ccc(O)cc1)=O,Cc1cc(C)nc(NS(c2ccc(N)cc2)(=O)=O)n1,1
c1cnccc1CCc1ccncc1,c1cc(F)c(F)c(F)c1C(=O)O,1
c1(CC)c(-c2ccc(Cl)cc2)c(N)nc(N)n1,c12c(c(=O)n(C)c(=O)n1C)n(C)cn2,1
C(CC(=O)O)(=O)O,C1N(c2c(F)cc3c(=O)c(C(O)=O)cn(CC)c3n2)CCNC1,1
c1cc(C)cc2cc(C)ccc12,c1cc2c3c(ccc2)CCc3c1,0
c1([N+]([O-])=O)c(C)cccc1,c1ccc(O)c(C(=O)O)c1,0
O=C1c2ccccc2C(=O)N1Br,c1nccc(C(c2ccccc2)=O)c1,1
c1ccc(O)c(C(O)=O)c1,C(c1ccc(F)cc1)(CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)=O,1
c12c(cccc1)Nc1ccccc1C=C2C(=O)N,C(CCCCCCCCCCCCCCC)CC(=O)O,0
